0,0,0.484,1.187,1.672,2.375,2.875,3.578,4.062,4.75,5.234,5.937,6.422,7.125,7.609,8.297,8.781,9.484,9.969,10.656,11.141,11.828,12.312,13.016,13.5,14.203,14.687
879.999,4933.819231,4730.819231,4101.819231,3965.819231,3811.819231,3590.819231,3296.819231,3313.819231,3430.819231,3232.819231,3505.819231,3153.819231,2697.819231,2992.819231,2896.819231,2893.819231,2675.819231,3264.819231,2744.819231,2403.819231,2190.819231,2482.819231,2045.819231,2113.819231,1902.819231,1910.819231
878.194,5077.2,4772.2,4115.2,3995.2,3771.2,3515.2,3333.2,3324.2,3340.2,3264.2,3498.2,3008.2,2841.2,3270.2,2855.2,2712.2,2555.2,3203.2,2752.2,2382.2,2098.2,2316.2,2016.2,2086.2,1851.2,1949.2
876.39,4916.173077,4866.173077,4106.173077,4016.173077,3767.173077,3640.173077,3325.173077,3190.173077,3371.173077,3331.173077,3449.173077,3083.173077,2824.173077,3050.173077,2905.173077,2785.173077,2505.173077,3131.173077,2783.173077,2273.173077,2207.173077,2407.173077,2066.173077,2055.173077,1882.173077,1888.173077
874.587,4962.073077,4775.073077,4071.073077,4149.073077,3677.073077,3506.073077,3260.073077,3293.073077,3311.073077,3273.073077,3406.073077,3080.073077,2725.073077,3149.073077,2937.073077,2766.073077,2565.073077,3195.073077,2720.073077,2374.073077,2169.073077,2479.073077,2095.073077,2146.073077,1930.073077,1834.073077
872.782,4950.703846,4777.703846,4144.703846,4062.703846,3694.703846,3612.703846,3376.703846,3230.703846,3322.703846,3184.703846,3478.703846,3093.703846,2796.703846,3078.703846,2926.703846,2920.703846,2631.703846,3154.703846,2822.703846,2396.703846,2197.703846,2265.703846,1851.703846,2020.703846,1851.703846,1872.703846
870.978,5006.876923,4781.876923,4021.876923,3940.876923,3747.876923,3561.876923,3241.876923,3252.876923,3401.876923,3321.876923,3452.876923,3015.876923,2767.876923,3167.876923,2908.876923,2804.876923,2615.876923,3207.876923,2797.876923,2381.876923,2149.876923,2317.876923,1902.876923,2139.876923,1857.876923,1824.876923
869.173,5039.088462,4745.088462,4066.088462,3949.088462,3710.088462,3558.088462,3315.088462,3243.088462,3318.088462,3325.088462,3586.088462,3132.088462,2771.088462,3105.088462,2879.088462,2803.088462,2578.088462,3209.088462,2758.088462,2385.088462,2261.088462,2426.088462,2015.088462,2101.088462,1847.088462,1767.088462
867.367,4892.396154,4750.396154,4034.396154,3942.396154,3744.396154,3558.396154,3368.396154,3264.396154,3356.396154,3237.396154,3527.396154,3118.396154,2790.396154,2986.396154,2999.396154,2782.396154,2654.396154,3133.396154,2684.396154,2386.396154,2197.396154,2426.396154,1980.396154,2065.396154,1821.396154,1908.396154
865.562,4916.934615,4716.934615,4028.934615,4025.934615,3705.934615,3482.934615,3255.934615,3339.934615,3333.934615,3223.934615,3411.934615,3100.934615,2737.934615,3048.934615,2820.934615,2785.934615,2605.934615,3244.934615,2719.934615,2385.934615,2165.934615,2475.934615,2063.934615,2081.934615,1908.934615,1935.934615
863.754,4990.142308,4847.142308,4125.142308,3952.142308,3708.142308,3489.142308,3280.142308,3234.142308,3399.142308,3236.142308,3484.142308,3096.142308,2784.142308,3134.142308,2906.142308,2789.142308,2521.142308,3175.142308,2685.142308,2262.142308,2188.142308,2388.142308,1966.142308,2004.142308,1860.142308,1997.142308
861.947,5050.557692,4818.557692,3922.557692,3887.557692,3659.557692,3546.557692,3418.557692,3249.557692,3490.557692,3281.557692,3552.557692,3144.557692,2757.557692,3098.557692,2918.557692,2739.557692,2546.557692,3093.557692,2684.557692,2192.557692,2171.557692,2352.557692,2050.557692,2018.557692,1841.557692,1964.557692
860.141,4945.919231,4763.919231,4092.919231,4030.919231,3717.919231,3558.919231,3259.919231,3278.919231,3433.919231,3143.919231,3443.919231,3064.919231,2699.919231,3089.919231,2943.919231,2794.919231,2577.919231,3159.919231,2649.919231,2349.919231,2319.919231,2333.919231,1947.919231,2119.919231,1874.919231,1883.919231
858.334,4995.119231,4704.119231,4014.119231,4051.119231,3843.119231,3437.119231,3321.119231,3254.119231,3355.119231,3194.119231,3440.119231,3150.119231,2759.119231,3139.119231,3007.119231,2711.119231,2547.119231,3195.119231,2550.119231,2392.119231,2211.119231,2432.119231,1916.119231,2143.119231,1777.119231,1974.119231
856.526,4990.038462,4801.038462,3974.038462,3996.038462,3773.038462,3526.038462,3334.038462,3304.038462,3321.038462,3242.038462,3457.038462,3048.038462,2703.038462,3169.038462,2934.038462,2763.038462,2528.038462,3154.038462,2760.038462,2331.038462,2158.038462,2305.038462,1902.038462,2086.038462,1851.038462,1870.038462
854.719,4925.746154,4758.746154,4104.746154,3983.746154,3653.746154,3410.746154,3318.746154,3398.746154,3297.746154,3238.746154,3347.746154,3061.746154,2736.746154,3152.746154,2927.746154,2849.746154,2631.746154,3217.746154,2714.746154,2357.746154,2232.746154,2286.746154,1962.746154,2048.746154,1821.746154,1774.746154
852.908,4877.869231,4710.869231,4048.869231,4053.869231,3615.869231,3463.869231,3296.869231,3193.869231,3348.869231,3202.869231,3367.869231,3074.869231,2698.869231,3138.869231,2880.869231,2801.869231,2596.869231,3075.869231,2706.869231,2337.869231,2256.869231,2250.869231,2009.869231,2124.869231,1924.869231,1964.869231
851.1,4825.630769,4664.630769,3948.630769,4058.630769,3634.630769,3428.630769,3260.630769,3292.630769,3367.630769,3225.630769,3556.630769,3064.630769,2703.630769,3054.630769,2991.630769,2810.630769,2543.630769,3180.630769,2697.630769,2414.630769,2068.630769,2460.630769,1982.630769,2160.630769,1736.630769,1827.630769
849.291,5039.053846,4616.053846,4070.053846,4024.053846,3699.053846,3468.053846,3378.053846,3304.053846,3275.053846,3221.053846,3441.053846,3113.053846,2815.053846,3109.053846,2869.053846,2718.053846,2514.053846,3131.053846,2794.053846,2322.053846,2098.053846,2438.053846,1990.053846,2095.053846,1822.053846,1805.053846
847.482,4785.573077,4680.573077,3998.573077,4099.573077,3791.573077,3389.573077,3315.573077,3257.573077,3332.573077,3179.573077,3426.573077,3123.573077,2791.573077,3071.573077,2852.573077,2830.573077,2625.573077,3237.573077,2636.573077,2407.573077,2143.573077,2312.573077,1977.573077,2171.573077,1791.573077,1876.573077
845.67,4897.730769,4701.730769,4116.730769,3892.730769,3644.730769,3507.730769,3325.730769,3162.730769,3329.730769,3233.730769,3366.730769,3094.730769,2784.730769,3138.730769,3034.730769,2751.730769,2571.730769,3252.730769,2712.730769,2400.730769,2274.730769,2309.730769,1912.730769,2043.730769,1872.730769,1914.730769
843.861,4989.319231,4674.319231,4084.319231,4028.319231,3768.319231,3438.319231,3288.319231,3249.319231,3313.319231,3257.319231,3356.319231,3202.319231,2678.319231,3082.319231,2938.319231,2808.319231,2554.319231,3236.319231,2613.319231,2289.319231,2205.319231,2324.319231,1918.319231,2118.319231,1863.319231,1953.319231
842.05,4928.346154,4738.346154,4094.346154,4062.346154,3718.346154,3447.346154,3306.346154,3328.346154,3312.346154,3230.346154,3454.346154,3131.346154,2641.346154,3181.346154,3041.346154,2758.346154,2654.346154,3248.346154,2663.346154,2345.346154,2208.346154,2335.346154,1889.346154,2131.346154,1708.346154,1830.346154
840.24,4856.823077,4788.823077,4042.823077,3989.823077,3802.823077,3474.823077,3341.823077,3284.823077,3400.823077,3214.823077,3431.823077,3054.823077,2692.823077,3096.823077,3018.823077,2862.823077,2572.823077,3295.823077,2615.823077,2315.823077,2189.823077,2327.823077,1898.823077,2040.823077,1880.823077,2022.823077
838.427,4975.361538,4876.361538,4108.361538,3992.361538,3694.361538,3484.361538,3368.361538,3318.361538,3334.361538,3266.361538,3514.361538,3141.361538,2673.361538,3051.361538,2905.361538,2776.361538,2565.361538,3130.361538,2711.361538,2237.361538,2189.361538,2388.361538,1991.361538,2149.361538,1834.361538,1989.361538
836.615,4950.834615,4774.834615,4074.834615,3990.834615,3757.834615,3458.834615,3240.834615,3230.834615,3376.834615,3334.834615,3418.834615,3050.834615,2812.834615,3016.834615,2943.834615,2719.834615,2647.834615,3226.834615,2708.834615,2290.834615,2229.834615,2297.834615,1909.834615,2069.834615,1884.834615,1895.834615
834.804,5015.646154,4769.646154,4159.646154,4019.646154,3682.646154,3557.646154,3293.646154,3253.646154,3320.646154,3259.646154,3488.646154,3145.646154,2653.646154,3123.646154,2913.646154,2751.646154,2585.646154,3144.646154,2679.646154,2219.646154,2078.646154,2322.646154,1901.646154,2185.646154,1847.646154,2021.646154
832.992,4929.476923,4737.476923,4069.476923,3989.476923,3850.476923,3473.476923,3398.476923,3250.476923,3392.476923,3256.476923,3504.476923,3086.476923,2709.476923,3058.476923,2895.476923,2819.476923,2525.476923,3125.476923,2585.476923,2280.476923,2203.476923,2267.476923,1970.476923,1991.476923,1857.476923,1991.476923
831.177,4883.807692,4725.807692,4075.807692,3942.807692,3689.807692,3504.807692,3347.807692,3356.807692,3279.807692,3229.807692,3423.807692,3083.807692,2757.807692,3115.807692,2934.807692,2780.807692,2537.807692,3191.807692,2661.807692,2344.807692,2229.807692,2381.807692,2047.807692,2043.807692,1786.807692,1878.807692
829.365,4900.907692,4752.907692,4100.907692,3959.907692,3645.907692,3502.907692,3276.907692,3253.907692,3325.907692,3246.907692,3402.907692,3068.907692,2634.907692,3116.907692,2766.907692,2806.907692,2567.907692,3217.907692,2687.907692,2331.907692,2250.907692,2441.907692,1976.907692,2103.907692,1881.907692,1911.907692
827.552,4846.796154,4734.796154,4036.796154,4005.796154,3704.796154,3467.796154,3270.796154,3330.796154,3276.796154,3132.796154,3419.796154,3132.796154,2589.796154,3071.796154,2960.796154,2770.796154,2490.796154,3165.796154,2775.796154,2312.796154,2235.796154,2296.796154,2016.796154,2171.796154,1816.796154,1856.796154
825.736,4838.276923,4765.276923,4051.276923,4019.276923,3670.276923,3460.276923,3215.276923,3294.276923,3292.276923,3223.276923,3415.276923,3034.276923,2806.276923,3078.276923,2876.276923,2798.276923,2564.276923,3212.276923,2684.276923,2338.276923,2065.276923,2293.276923,1966.276923,2144.276923,1877.276923,1893.276923
823.923,4818.119231,4655.119231,4036.119231,3908.119231,3662.119231,3444.119231,3345.119231,3280.119231,3340.119231,3216.119231,3439.119231,3138.119231,2756.119231,3088.119231,2963.119231,2699.119231,2586.119231,3225.119231,2758.119231,2290.119231,2118.119231,2222.119231,1955.119231,2106.119231,1738.119231,1868.119231
822.108,4804.042308,4794.042308,4127.042308,3996.042308,3623.042308,3512.042308,3368.042308,3301.042308,3308.042308,3121.042308,3459.042308,3102.042308,2767.042308,3116.042308,2986.042308,2664.042308,2590.042308,3128.042308,2669.042308,2262.042308,2058.042308,2400.042308,1978.042308,2064.042308,1794.042308,1910.042308
820.292,4827.646154,4727.646154,4119.646154,3973.646154,3627.646154,3420.646154,3330.646154,3230.646154,3333.646154,3226.646154,3392.646154,3060.646154,2755.646154,3016.646154,2950.646154,2800.646154,2559.646154,3130.646154,2610.646154,2314.646154,2137.646154,2302.646154,1963.646154,2000.646154,1794.646154,1928.646154
818.477,4831.076923,4766.076923,3968.076923,4111.076923,3634.076923,3448.076923,3240.076923,3218.076923,3343.076923,3231.076923,3469.076923,3086.076923,2807.076923,3077.076923,2887.076923,2789.076923,2470.076923,3193.076923,2645.076923,2288.076923,2217.076923,2357.076923,1907.076923,2025.076923,1802.076923,1879.076923
816.66,4872.615385,4762.615385,4062.615385,3906.615385,3631.615385,3533.615385,3215.615385,3170.615385,3260.615385,3254.615385,3358.615385,3051.615385,2750.615385,2986.615385,2853.615385,2674.615385,2459.615385,3160.615385,2731.615385,2387.615385,2165.615385,2304.615385,1988.615385,2118.615385,1829.615385,1956.615385
814.844,4909.257692,4714.257692,3955.257692,3914.257692,3654.257692,3503.257692,3345.257692,3252.257692,3245.257692,3224.257692,3367.257692,3023.257692,2744.257692,3216.257692,2927.257692,2703.257692,2447.257692,3084.257692,2721.257692,2309.257692,2115.257692,2289.257692,1985.257692,2140.257692,1912.257692,1962.257692
813.028,4844.215385,4715.215385,3942.215385,3998.215385,3624.215385,3463.215385,3204.215385,3225.215385,3300.215385,3199.215385,3407.215385,3067.215385,2715.215385,3072.215385,2915.215385,2793.215385,2624.215385,3115.215385,2773.215385,2420.215385,2197.215385,2333.215385,1957.215385,2024.215385,1781.215385,1909.215385
811.21,4847.226923,4746.226923,4059.226923,3946.226923,3690.226923,3517.226923,3255.226923,3132.226923,3411.226923,3148.226923,3426.226923,3063.226923,2734.226923,3099.226923,2938.226923,2689.226923,2481.226923,3097.226923,2681.226923,2360.226923,2252.226923,2275.226923,1955.226923,2130.226923,1893.226923,1903.226923
809.394,4943.323077,4775.323077,3973.323077,3933.323077,3604.323077,3351.323077,3277.323077,3297.323077,3290.323077,3270.323077,3352.323077,3176.323077,2717.323077,3032.323077,2975.323077,2640.323077,2473.323077,3198.323077,2696.323077,2403.323077,2217.323077,2322.323077,1947.323077,2082.323077,1908.323077,1995.323077
807.575,4944.7,4629.7,3945.7,4022.7,3565.7,3474.7,3275.7,3190.7,3354.7,3178.7,3477.7,3088.7,2785.7,3031.7,2974.7,2719.7,2469.7,3117.7,2655.7,2413.7,2307.7,2329.7,1992.7,2108.7,1789.7,1925.7
805.757,4951.792308,4689.792308,4104.792308,3935.792308,3630.792308,3526.792308,3289.792308,3275.792308,3429.792308,3235.792308,3410.792308,3037.792308,2715.792308,2961.792308,2954.792308,2852.792308,2487.792308,3158.792308,2734.792308,2224.792308,2265.792308,2349.792308,1910.792308,2049.792308,1948.792308,1902.792308
803.94,5011.346154,4808.346154,4048.346154,4044.346154,3676.346154,3549.346154,3312.346154,3281.346154,3310.346154,3192.346154,3431.346154,3201.346154,2720.346154,3082.346154,2951.346154,2764.346154,2618.346154,3146.346154,2673.346154,2195.346154,2211.346154,2307.346154,2002.346154,2046.346154,1842.346154,1804.346154
802.12,5130.553846,4739.553846,4015.553846,3999.553846,3729.553846,3505.553846,3357.553846,3217.553846,3343.553846,3212.553846,3483.553846,3168.553846,2755.553846,3054.553846,2867.553846,2847.553846,2656.553846,3188.553846,2681.553846,2311.553846,2303.553846,2294.553846,1911.553846,2134.553846,1801.553846,1885.553846
800.301,5048.211538,4792.211538,4000.211538,3991.211538,3784.211538,3572.211538,3408.211538,3236.211538,3397.211538,3349.211538,3478.211538,3092.211538,2738.211538,3201.211538,2939.211538,2884.211538,2482.211538,3189.211538,2610.211538,2328.211538,2262.211538,2234.211538,2010.211538,2046.211538,1830.211538,1953.211538
798.48,5004.042308,4846.042308,4169.042308,4124.042308,3732.042308,3635.042308,3314.042308,3369.042308,3377.042308,3235.042308,3492.042308,3075.042308,2748.042308,3134.042308,3008.042308,2732.042308,2658.042308,3182.042308,2645.042308,2273.042308,2290.042308,2321.042308,1996.042308,2056.042308,1903.042308,1987.042308
796.661,5178.953846,5041.953846,4147.953846,4121.953846,3875.953846,3522.953846,3442.953846,3448.953846,3406.953846,3244.953846,3533.953846,3113.953846,2730.953846,3242.953846,3073.953846,2835.953846,2529.953846,3227.953846,2607.953846,2276.953846,2242.953846,2440.953846,1903.953846,2035.953846,1856.953846,1975.953846
794.84,5229.188462,4994.188462,4336.188462,4225.188462,3876.188462,3751.188462,3504.188462,3511.188462,3458.188462,3294.188462,3556.188462,3255.188462,2690.188462,3223.188462,3127.188462,2823.188462,2591.188462,3210.188462,2697.188462,2386.188462,2215.188462,2525.188462,1936.188462,2152.188462,1929.188462,1946.188462
793.02,5525.707692,5255.707692,4535.707692,4320.707692,4069.707692,3777.707692,3511.707692,3498.707692,3485.707692,3442.707692,3650.707692,3320.707692,2847.707692,3271.707692,3016.707692,2964.707692,2583.707692,3250.707692,2771.707692,2430.707692,2132.707692,2426.707692,1992.707692,2147.707692,1979.707692,1885.707692
791.198,5620.011538,5426.011538,4599.011538,4540.011538,4088.011538,3902.011538,3701.011538,3570.011538,3602.011538,3506.011538,3721.011538,3290.011538,3036.011538,3247.011538,3218.011538,2972.011538,2718.011538,3280.011538,2867.011538,2442.011538,2371.011538,2480.011538,2068.011538,2196.011538,1810.011538,2031.011538
789.377,5896.961538,5608.961538,4864.961538,4782.961538,4340.961538,4113.961538,3933.961538,3694.961538,3768.961538,3579.961538,3871.961538,3404.961538,3046.961538,3410.961538,3280.961538,3099.961538,2803.961538,3436.961538,2842.961538,2484.961538,2243.961538,2606.961538,2193.961538,2184.961538,1958.961538,1972.961538
787.554,6359.161538,6046.161538,5209.161538,4997.161538,4639.161538,4296.161538,4043.161538,3897.161538,3905.161538,3751.161538,3942.161538,3599.161538,3187.161538,3496.161538,3421.161538,3046.161538,2838.161538,3563.161538,3003.161538,2489.161538,2423.161538,2501.161538,2121.161538,2265.161538,1971.161538,2119.161538
785.733,6768.838462,6437.838462,5406.838462,5222.838462,4949.838462,4533.838462,4246.838462,4144.838462,4212.838462,3930.838462,4151.838462,3739.838462,3290.838462,3682.838462,3494.838462,3307.838462,2890.838462,3583.838462,3026.838462,2616.838462,2351.838462,2679.838462,2142.838462,2360.838462,1956.838462,2211.838462
783.909,7283.676923,6985.676923,5757.676923,5595.676923,5125.676923,4835.676923,4457.676923,4245.676923,4323.676923,4164.676923,4355.676923,3879.676923,3553.676923,3809.676923,3615.676923,3283.676923,3065.676923,3658.676923,3075.676923,2653.676923,2338.676923,2686.676923,2282.676923,2419.676923,2027.676923,2154.676923
782.088,7813.557692,7288.557692,6125.557692,5820.557692,5356.557692,5135.557692,4707.557692,4404.557692,4412.557692,4307.557692,4504.557692,3942.557692,3622.557692,3924.557692,3855.557692,3502.557692,3178.557692,3725.557692,3168.557692,2871.557692,2467.557692,2721.557692,2315.557692,2380.557692,2054.557692,2208.557692
780.263,8092.169231,7683.169231,6600.169231,6173.169231,5618.169231,5288.169231,4929.169231,4631.169231,4443.169231,4423.169231,4541.169231,4097.169231,3599.169231,4076.169231,3789.169231,3543.169231,3108.169231,3995.169231,3337.169231,2873.169231,2584.169231,2845.169231,2257.169231,2458.169231,2115.169231,2275.169231
778.441,8347.980769,7876.980769,6551.980769,6146.980769,5859.980769,5458.980769,5012.980769,4743.980769,4579.980769,4419.980769,4699.980769,4168.980769,3821.980769,3932.980769,3789.980769,3579.980769,3265.980769,4055.980769,3301.980769,2781.980769,2489.980769,2762.980769,2330.980769,2565.980769,2142.980769,2323.980769
776.615,8418.430769,8008.430769,6734.430769,6480.430769,5784.430769,5464.430769,5079.430769,4668.430769,4616.430769,4442.430769,4759.430769,4007.430769,3804.430769,4039.430769,3709.430769,3671.430769,3187.430769,4007.430769,3277.430769,2789.430769,2497.430769,2819.430769,2267.430769,2413.430769,2135.430769,2295.430769
774.792,8391.961538,7819.961538,6595.961538,6246.961538,5645.961538,5298.961538,5122.961538,4726.961538,4555.961538,4455.961538,4610.961538,4034.961538,3765.961538,4025.961538,3783.961538,3554.961538,3096.961538,3941.961538,3443.961538,2808.961538,2618.961538,2745.961538,2247.961538,2243.961538,2113.961538,2123.961538
772.966,7992.903846,7646.903846,6450.903846,5950.903846,5527.903846,5236.903846,4690.903846,4458.903846,4365.903846,4269.903846,4582.903846,4168.903846,3774.903846,3916.903846,3716.903846,3490.903846,3082.903846,3929.903846,3327.903846,2809.903846,2494.903846,2644.903846,2150.903846,2166.903846,2075.903846,2044.903846
771.14,7657.411538,7133.411538,6125.411538,5720.411538,5159.411538,4941.411538,4439.411538,4261.411538,4216.411538,4069.411538,4503.411538,3941.411538,3539.411538,3831.411538,3493.411538,3407.411538,3045.411538,3682.411538,3328.411538,2725.411538,2353.411538,2544.411538,2259.411538,2248.411538,2030.411538,2007.411538
769.316,7100.546154,6710.546154,5652.546154,5406.546154,4854.546154,4678.546154,4232.546154,3954.546154,4122.546154,3868.546154,4229.546154,3864.546154,3342.546154,3538.546154,3402.546154,3303.546154,2980.546154,3636.546154,3345.546154,2558.546154,2488.546154,2462.546154,2116.546154,2103.546154,1808.546154,1986.546154
767.489,6569.730769,6143.730769,5096.730769,5047.730769,4643.730769,4295.730769,3985.730769,3882.730769,3875.730769,3742.730769,4124.730769,3690.730769,3247.730769,3446.730769,3330.730769,3127.730769,2876.730769,3589.730769,3025.730769,2473.730769,2435.730769,2379.730769,1960.730769,2136.730769,1882.730769,1886.730769
765.664,6071.011538,5879.011538,4891.011538,4743.011538,4235.011538,4077.011538,3733.011538,3767.011538,3659.011538,3615.011538,3831.011538,3472.011538,3027.011538,3343.011538,3205.011538,3025.011538,2724.011538,3448.011538,2927.011538,2428.011538,2286.011538,2343.011538,2053.011538,2081.011538,1809.011538,1891.011538
763.836,5591.630769,5383.630769,4623.630769,4462.630769,4087.630769,3791.630769,3641.630769,3473.630769,3482.630769,3401.630769,3687.630769,3353.630769,3029.630769,3173.630769,3098.630769,2982.630769,2687.630769,3305.630769,2877.630769,2392.630769,2278.630769,2350.630769,2045.630769,2096.630769,1827.630769,1995.630769
